Time	Open	High	Low	Close	Volume
2017-05-23 14:00:00	2227.9	2258.9	2194.6	2222.1	89
2017-05-23 14:30:00	2223.7	2257	2199.8	2230.4	58
2017-05-23 15:00:00	2229.7	2254.5	2214.7	2229.6	70
2017-05-23 15:30:00	2225	2262.4	2224.4	2241.5	77
2017-05-23 16:00:00	2240.3	2266.5	2219.1	2225.2	77
2017-05-23 16:30:00	2223.6	2240.6	2174.5	2185.1	77
2017-05-23 17:00:00	2185.6	2244.8	2182	2203.2	67
2017-05-23 17:30:00	2202.6	2234.2	2173.2	2223.2	60
2017-05-23 18:00:00	2223.1	2251.6	2199.4	2232.9	66
2017-05-23 18:30:00	2233.3	2269.6	2218.8	2229	58
2017-05-23 19:00:00	2228.8	2250.2	2224.8	2230.6	53
2017-05-23 19:30:00	2230.3	2252.5	2216	2233.1	48
2017-05-23 20:00:00	2233.4	2253.9	2221.9	2235.3	50
2017-05-23 20:30:00	2234.8	2245.2	2201.6	2215.4	37
2017-05-23 21:00:00	2233	2239.7	2190.4	2230.2	32
2017-05-23 21:30:00	2230.5	2240.9	2194.6	2225.8	27
2017-05-23 22:00:00	2225.8	2247.6	2222	2242.4	27
2017-05-23 22:30:00	2242.5	2258	2227.2	2246.5	25
2017-05-23 23:00:00	2246.8	2261.3	2229.4	2250	47
2017-05-23 23:30:00	2250	2265	2244.6	2255.4	54
2017-05-24 00:00:00	2256.2	2281.1	2254.4	2274.5	39
2017-05-24 00:30:00	2262	2293.9	2260.2	2280.1	50
2017-05-24 01:00:00	2279.7	2295.8	2269.1	2290.9	36
2017-05-24 01:30:00	2291	2312.2	2289	2296	48
2017-05-24 02:00:00	2290.9	2316.9	2271.4	2299.1	46
2017-05-24 02:30:00	2299.2	2312.2	2276.8	2295	29
2017-05-24 03:00:00	2294.7	2312.8	2285.4	2299.1	38
2017-05-24 03:30:00	2299.1	2312.7	2265.6	2309.3	74
2017-05-24 04:00:00	2309	2317.8	2293.2	2312.5	47
2017-05-24 04:30:00	2312.5	2312.5	2282.9	2309.5	98
2017-05-24 05:00:00	2310	2311.3	2284.1	2287.4	76
2017-05-24 05:30:00	2287	2302.3	2263.7	2301	81
2017-05-24 06:00:00	2301	2312.8	2284.1	2310.3	72
2017-05-24 06:30:00	2310.2	2320	2288.1	2319.5	46
2017-05-24 07:00:00	2319.5	2321.6	2288.1	2320	42
2017-05-24 07:30:00	2320	2324	2298	2314.5	61
2017-05-24 08:00:00	2314.9	2328.9	2308.1	2322.6	48
2017-05-24 08:30:00	2323.3	2345.5	2313.8	2332.9	43
2017-05-24 09:00:00	2332.6	2339.8	2285.9	2299.2	66
2017-05-24 09:30:00	2299.2	2333.1	2299.2	2324.3	49
2017-05-24 10:00:00	2324.2	2331.8	2304.6	2331.8	86
2017-05-24 10:30:00	2313.6	2347.1	2296.3	2346.8	93
2017-05-24 11:00:00	2346.7	2353.7	2335.5	2348.6	85
2017-05-24 11:30:00	2347.8	2378.1	2338.9	2377	64
2017-05-24 12:00:00	2370.5	2380.1	2363.3	2374.6	60
2017-05-24 12:30:00	2374.6	2385.7	2350.1	2385.5	75
2017-05-24 13:00:00	2385.9	2397.5	2367.9	2383.2	51
2017-05-24 13:30:00	2383.3	2383.3	2346.5	2349.9	67
2017-05-24 14:00:00	2348.2	2360	2311.7	2319	54
2017-05-24 14:30:00	2318.8	2384.9	2314.8	2355.6	82
2017-05-24 15:00:00	2355.5	2395.7	2324.7	2355.4	54
2017-05-24 15:30:00	2361.8	2400	2334.4	2363.9	33
2017-05-24 16:00:00	2370.2	2416	2351.6	2395	37
2017-05-24 16:30:00	2395.1	2428.8	2369.7	2422.7	78
2017-05-24 17:00:00	2422.8	2427.1	2382	2408.9	55
2017-05-24 17:30:00	2408.7	2435	2407.9	2429.8	48
2017-05-25 00:00:00	2420.5	2454.7	2393.4	2443	40
2017-05-25 00:30:00	2443.1	2459	2410.8	2443.3	46
2017-05-25 01:00:00	2444.9	2483.8	2441	2469.5	29
2017-05-25 01:30:00	2469.6	2518.1	2469.5	2496	45
2017-05-25 02:00:00	2496	2539	2475.2	2491.9	46
2017-05-25 02:30:00	2493.4	2549.8	2490	2546.5	36
2017-05-25 03:00:00	2546.6	2570.7	2513.5	2549.4	43
2017-05-25 03:30:00	2550	2579.8	2527.6	2566.5	39
2017-05-25 04:00:00	2566.4	2596.3	2539.2	2570.6	34
2017-05-25 04:30:00	2569.9	2584.4	2515.7	2537.1	42
2017-05-25 05:00:00	2537.4	2561.1	2472.8	2543.9	48
2017-05-25 05:30:00	2544.1	2614.3	2496.1	2611.3	51
2017-05-25 06:00:00	2611.5	2668.4	2574.3	2661	77
2017-05-25 06:30:00	2662.3	2680.2	2621.6	2664	104
2017-05-25 07:00:00	2663.9	2669.3	2575.9	2668.5	94
2017-05-25 07:30:00	2668.6	2673	2600.9	2645.3	35
2017-05-25 08:00:00	2644.7	2664	2599.4	2651.5	68
2017-05-25 08:30:00	2651.3	2673.7	2598.3	2663.7	64
2017-05-25 09:00:00	2663.3	2678.9	2625	2665.3	53
2017-05-25 09:30:00	2665.8	2699.8	2629.3	2688	56
2017-05-25 10:00:00	2688.3	2727.3	2638.9	2675.9	41
2017-05-25 10:30:00	2675.8	2753.3	2670.9	2690.3	58
2017-05-25 11:00:00	2689.3	2748.8	2634.3	2734.6	81
2017-05-25 11:30:00	2734.6	2765.7	2669.1	2707.2	82
2017-05-25 12:00:00	2707.4	2778.7	2626.4	2702.3	102
2017-05-25 12:30:00	2705.3	2787.7	2653.4	2724.8	56
2017-05-25 13:00:00	2722.6	2786.8	2686.5	2717.3	161
2017-05-25 13:30:00	2716.6	2780	2682.4	2719	121
2017-05-25 14:00:00	2719	2799	2682.7	2697.5	85
2017-05-25 14:30:00	2697.7	2794.7	2690.8	2703	52
2017-05-25 15:00:00	2703	2785	2597.4	2620.8	87
2017-05-25 15:30:00	2620.9	2686	2616.1	2649.7	68
2017-05-25 16:00:00	2648.2	2694.8	2548.7	2557.7	82
2017-05-25 16:30:00	2550.1	2591	2393.7	2508.5	76
2017-05-25 17:00:00	2509.3	2510.3	2205.8	2322.1	103
2017-05-25 17:30:00	2324.4	2416.1	2301.4	2414.6	51
2017-05-25 18:00:00	2427.5	2481	2365.2	2423.1	63
2017-05-25 18:30:00	2433.3	2555.4	2403.9	2520.1	72
2017-05-25 19:00:00	2520.1	2541.2	2420.1	2461.8	49
2017-05-25 19:30:00	2459.2	2482.4	2373.7	2425.9	71
2017-05-25 20:00:00	2421.9	2515	2402.7	2502.1	73
2017-05-25 20:30:00	2503.3	2527	2448.1	2462.5	82
2017-05-25 21:00:00	2471.9	2584.8	2471.5	2522	94
2017-05-25 21:30:00	2522.1	2579.2	2459.7	2553.2	59
2017-05-25 22:00:00	2552.6	2595	2510.1	2520.1	72
2017-05-25 22:30:00	2520.2	2562.2	2456.1	2518.9	108
2017-05-25 23:00:00	2518.9	2561.8	2354.8	2400	95
2017-05-25 23:30:00	2400.4	2417	2264.6	2329.2	66
2017-05-26 00:00:00	2329.2	2431.1	2320.7	2423.1	61
2017-05-26 00:30:00	2420.1	2480.7	2360.9	2473	90
2017-05-26 01:00:00	2473	2523.5	2367.3	2501.9	36
2017-05-26 01:30:00	2501.6	2505.6	2340.9	2388.1	73
2017-05-26 02:00:00	2392.1	2481.6	2372.3	2456.6	51
2017-05-26 02:30:00	2454.7	2492.1	2387.7	2460.8	78
2017-05-26 03:00:00	2459.8	2498.4	2398.8	2484.6	62
2017-05-26 03:30:00	2484.8	2498.8	2391.2	2451.1	125
2017-05-26 04:00:00	2450.5	2470	2387.3	2452.7	116
2017-05-26 04:30:00	2450.6	2489.1	2402.3	2467.1	103
2017-05-26 05:00:00	2472	2505.6	2420	2493.7	91
2017-05-26 05:30:00	2493.6	2588.7	2438.4	2563.7	68
2017-05-26 06:00:00	2563.2	2585.1	2487.6	2559	104
2017-05-26 06:30:00	2553.1	2583.8	2440	2563.8	78
2017-05-26 07:00:00	2558	2585.2	2478.1	2489.1	84
2017-05-26 07:30:00	2491.9	2594	2479.8	2557.2	72
2017-05-26 08:00:00	2557.3	2585.7	2507.4	2555	86
2017-05-26 08:30:00	2555.9	2656.2	2537.5	2635.2	73
2017-05-26 09:00:00	2635.6	2661.5	2583.8	2635.3	101
2017-05-26 09:30:00	2636.6	2639.8	2542	2557.7	71
2017-05-26 10:00:00	2557.6	2599.6	2528.8	2579	57
2017-05-26 10:30:00	2578.8	2595.1	2514	2562.9	46
2017-05-26 11:00:00	2533.3	2604.3	2532.2	2564.3	90
2017-05-26 11:30:00	2564.5	2594.2	2542.6	2573	90
2017-05-26 12:00:00	2572.7	2581.2	2467.9	2496.3	64
2017-05-26 12:30:00	2496.2	2506	2426.1	2497.3	78
2017-05-26 13:00:00	2496.9	2513	2463.6	2497	84
2017-05-26 13:30:00	2497.1	2500	2385.3	2416.8	54
2017-05-26 14:00:00	2416.9	2428.7	2324	2381.8	48
2017-05-26 14:30:00	2382	2424	2357.8	2417.3	52
2017-05-26 15:00:00	2417.4	2418.7	2355.6	2380.4	90
2017-05-26 15:30:00	2380.2	2430.2	2356.4	2429.4	60
2017-05-26 16:00:00	2429.9	2458.6	2415.8	2440	101
2017-05-26 16:30:00	2440	2441.6	2371.6	2389.4	74
2017-05-26 17:00:00	2371.8	2390.2	2348.4	2365.4	119
2017-05-26 17:30:00	2366.5	2369.6	2241.4	2241.6	103
2017-05-28 21:00:00	2117.1	2216.7	2116.7	2181.5	68
2017-05-28 21:30:00	2159.5	2221.7	2089.7	2193.6	23
2017-05-28 22:00:00	2193.8	2241.5	2160	2219.3	56
2017-05-28 22:30:00	2221.1	2240	2151.5	2174.2	64
2017-05-28 23:00:00	2174.2	2246	2169.9	2204.3	51
2017-05-28 23:30:00	2205.9	2248.3	2172.1	2180.2	81
2017-05-29 00:00:00	2179.5	2239	2126.3	2207.1	100
2017-05-29 00:30:00	2209.8	2237.1	2138.2	2189.7	33
2017-05-29 01:00:00	2226.6	2243.9	2177	2239.2	34
2017-05-29 01:30:00	2238.9	2244.6	2126.3	2210.6	59
2017-05-29 02:00:00	2199.5	2224	2116.1	2201.2	118
2017-05-29 02:30:00	2200.2	2210.5	2133.3	2145.8	171
2017-05-29 03:00:00	2148.3	2174.3	2094.4	2147.1	93
2017-05-29 03:30:00	2148.1	2220.7	2112.3	2171.8	90
2017-05-29 04:00:00	2212.5	2224.6	2133.6	2136.5	85
2017-05-29 04:30:00	2136.3	2192.3	2097	2147.1	114
2017-05-29 05:00:00	2147.1	2201.9	2104.4	2181.1	89
2017-05-29 05:30:00	2179.4	2216.6	2111.1	2173.6	81
2017-05-29 06:00:00	2173.2	2215.7	2122.5	2210.7	86
2017-05-29 06:30:00	2210.8	2225.2	2169.1	2221.7	116
2017-05-29 07:00:00	2221.1	2239.3	2185.3	2231	89
2017-05-29 07:30:00	2231	2254.9	2187.2	2187.2	107
2017-05-29 08:00:00	2187.2	2242.6	2186.2	2206.9	115
2017-05-29 08:30:00	2207.5	2240	2177.6	2205.2	144
2017-05-29 09:00:00	2205.4	2251.5	2201.2	2249.9	69
2017-05-29 09:30:00	2249.9	2252.1	2218.3	2220.7	144
2017-05-29 10:00:00	2220.7	2267.4	2219.3	2267.3	121
2017-05-29 10:30:00	2266.7	2274.9	2230.3	2256.9	102
2017-05-29 11:00:00	2256.9	2277.7	2242	2271.8	104
2017-05-29 11:30:00	2272.5	2275.4	2223.1	2233.9	110
2017-05-29 12:00:00	2233.9	2264.8	2211.4	2253	96
2017-05-29 12:30:00	2253	2266.4	2220.8	2228.7	118
2017-05-29 13:00:00	2229.4	2249.5	2220.2	2239.9	187
2017-05-29 13:30:00	2240.1	2250.2	2201.6	2223.4	196
2017-05-29 14:00:00	2223.3	2239.8	2209	2212.2	130
2017-05-29 14:30:00	2212.1	2263.8	2210	2251.2	111
2017-05-29 15:00:00	2253.6	2259.1	2227.7	2228.1	87
2017-05-29 15:30:00	2227.8	2263.9	2207.7	2262.9	102
2017-05-29 16:00:00	2263	2289.1	2207	2268.6	116
2017-05-29 16:30:00	2252.6	2283.9	2235	2267.3	153
2017-05-29 17:00:00	2267.3	2278.2	2218.7	2270.2	119
2017-05-29 17:30:00	2267.7	2279.8	2236.9	2274.4	144
2017-05-29 18:00:00	2274.4	2315.3	2237.7	2302.5	107
2017-05-29 18:30:00	2302.6	2318.4	2263.8	2293.3	115
2017-05-29 19:00:00	2292.7	2340.5	2288.8	2330.4	90
2017-05-29 19:30:00	2329.1	2335.6	2291	2334.4	153
2017-05-29 20:00:00	2334.6	2337.6	2259.9	2329.2	113
2017-05-29 20:30:00	2329.1	2333	2300.7	2306.3	87
2017-05-29 21:00:00	2307.5	2352.6	2307.5	2341.4	94
2017-05-29 21:30:00	2342.8	2342.8	2301.1	2321.2	152
2017-05-29 22:00:00	2322	2339.1	2296	2306.6	188
2017-05-29 22:30:00	2306.6	2318.1	2253	2279.3	152
2017-05-29 23:00:00	2279.3	2304.9	2259.3	2263.4	132
2017-05-29 23:30:00	2263.4	2300.4	2251.6	2274.3	185
2017-05-30 00:00:00	2275	2285.1	2243.7	2243.9	147
2017-05-30 00:30:00	2244.3	2258.3	2200.2	2235.5	149
2017-05-30 01:00:00	2236	2276.2	2233.7	2250.8	95
2017-05-30 01:30:00	2250.5	2291.2	2231.7	2269.4	146
2017-05-30 02:00:00	2269	2291.6	2234.8	2266.5	175
2017-05-30 02:30:00	2266.6	2292.4	2248.5	2290.4	127
2017-05-30 03:00:00	2290.9	2307.3	2259.3	2304.3	100
2017-05-30 03:30:00	2305.4	2314.2	2274.2	2294.7	113
2017-05-30 04:00:00	2294.7	2322.1	2277.3	2309	59
2017-05-30 04:30:00	2311.3	2330.5	2287.3	2310.9	107
2017-05-30 05:00:00	2310.8	2313.9	2275.9	2293.8	95
2017-05-30 05:30:00	2293.2	2316.9	2272.8	2299.8	41
2017-05-30 06:00:00	2304.8	2319.3	2271.2	2297.8	61
2017-05-30 06:30:00	2297	2306.9	2260.9	2273.6	130
2017-05-30 07:00:00	2273.6	2299.9	2254.9	2267.7	114
2017-05-30 07:30:00	2267.8	2294.8	2260.9	2278.1	183
2017-05-30 08:00:00	2278.8	2304.3	2266.9	2295.1	136
2017-05-30 08:30:00	2295.4	2299	2265	2271	164
2017-05-30 09:00:00	2271.1	2293.7	2237.6	2258.4	143
2017-05-30 09:30:00	2258.5	2299.6	2254.2	2288.2	147
2017-05-30 10:00:00	2299.4	2314.2	2281.2	2313.9	116
2017-05-30 10:30:00	2310.8	2322.7	2299.6	2310	97
2017-05-30 11:00:00	2303.6	2310.6	2286.3	2303.8	147
2017-05-30 11:30:00	2303.4	2316.3	2287.5	2305.2	125
2017-05-30 12:00:00	2304.9	2313.4	2287	2297.5	99
2017-05-30 12:30:00	2298.7	2306.5	2282.7	2289.8	84
2017-05-30 13:00:00	2289.8	2296.5	2285.6	2295.9	69
2017-05-30 13:30:00	2287.9	2297	2252.4	2264.6	58
2017-05-30 14:00:00	2265	2274.9	2248.9	2256.9	90
2017-05-30 14:30:00	2257.1	2257.2	2220.8	2235.9	98
2017-05-30 15:00:00	2235.4	2258	2226.3	2230.9	102
2017-05-30 15:30:00	2231.9	2251.1	2219	2238.4	96
2017-05-30 16:00:00	2238.4	2258.3	2235.1	2253.8	79
2017-05-30 16:30:00	2254.2	2273.6	2250.2	2258.1	95
2017-05-30 17:00:00	2258.2	2266.5	2249.4	2256.9	74
2017-05-30 17:30:00	2254.7	2257.6	2232.9	2256.3	35
2017-05-30 18:00:00	2252.9	2267	2252	2266.9	59
2017-05-30 18:30:00	2266.9	2269.9	2236.3	2242.1	62
2017-05-30 19:00:00	2242.1	2254.9	2236	2247.7	62
2017-05-30 19:30:00	2246.8	2252.9	2238.3	2242.4	68
2017-05-30 20:00:00	2242	2274.3	2239.4	2265.2	82
2017-05-30 20:30:00	2264.5	2275.3	2241.5	2248.4	66
2017-05-30 21:00:00	2258.8	2258.8	2214.6	2219.7	55
2017-05-30 21:30:00	2220.6	2234.4	2208.4	2210.7	99
2017-05-30 22:00:00	2212.6	2229.9	2155.4	2170.9	118
2017-05-30 22:30:00	2170.8	2193.7	2129.4	2151	66
2017-05-30 23:00:00	2150.3	2195.3	2150.2	2159.5	105
2017-05-30 23:30:00	2158.9	2195.8	2137	2191.7	123
2017-05-31 00:00:00	2191.4	2213.6	2177.8	2190.2	91
2017-05-31 00:30:00	2190.3	2240.5	2178.5	2232.2	148
2017-05-31 01:00:00	2232.2	2241.1	2188.6	2213	119
2017-05-31 01:30:00	2213	2222.9	2180.6	2215.2	129
2017-05-31 02:00:00	2215.2	2225.3	2164.7	2205.6	145
2017-05-31 02:30:00	2205.6	2240.1	2174.8	2237.7	140
2017-05-31 03:00:00	2237.7	2244.1	2199.9	2228.2	158
2017-05-31 03:30:00	2228.3	2228.3	2172.4	2184.4	58
2017-05-31 04:00:00	2184.7	2206.9	2147.5	2187.9	95
2017-05-31 04:30:00	2187.9	2211.8	2156.9	2204.5	76
2017-05-31 05:00:00	2204.5	2218.9	2168.8	2212.1	96
2017-05-31 05:30:00	2212.5	2226.4	2183.2	2226.4	141
2017-05-31 06:00:00	2226	2237	2205.9	2235.5	59
2017-05-31 06:30:00	2235.5	2242	2200.2	2241.9	124
2017-05-31 07:00:00	2241.9	2253.3	2213.7	2239.3	71
2017-05-31 07:30:00	2239.4	2254.1	2198.1	2224.5	136
2017-05-31 08:00:00	2224.8	2233.9	2207.4	2213.7	210
2017-05-31 08:30:00	2212.4	2232.1	2199.5	2211.2	135
2017-05-31 09:00:00	2211.3	2217.7	2198	2203.3	126
2017-05-31 09:30:00	2202.9	2227.7	2192.9	2227.6	138
2017-05-31 10:00:00	2227.6	2245.2	2219	2244.8	44
2017-05-31 10:30:00	2245	2248.9	2232.6	2244.9	130
2017-05-31 11:00:00	2244.8	2246.9	2226.5	2244.5	143
2017-05-31 11:30:00	2234.3	2253.2	2224	2238.8	151
2017-05-31 12:00:00	2239.3	2243.6	2199.6	2216.7	130
2017-05-31 12:30:00	2215.5	2219.1	2199.2	2209	120
2017-05-31 13:00:00	2209.3	2222.1	2202.3	2208	76
2017-05-31 13:30:00	2208	2225	2204.9	2222.3	68
2017-05-31 14:00:00	2222.4	2239.9	2218.5	2220.4	80
2017-05-31 14:30:00	2220.5	2230	2217.1	2229.7	59
2017-05-31 15:00:00	2230.1	2288.4	2229.5	2288.4	56
2017-05-31 15:30:00	2288	2304.2	2276.2	2277.5	81
2017-05-31 16:00:00	2286	2316.8	2275.8	2310.2	74
2017-05-31 16:30:00	2310.3	2312.5	2291.6	2297.3	78
2017-05-31 17:00:00	2297.2	2311.1	2294.3	2306.1	85
2017-05-31 17:30:00	2306	2332.1	2297.9	2330.7	92
2017-05-31 18:00:00	2330.7	2335.7	2318.5	2320.4	63
2017-05-31 18:30:00	2320.2	2324.8	2311.6	2322.5	114
2017-05-31 19:00:00	2322.3	2322.8	2286.4	2288.5	91
2017-05-31 19:30:00	2288.6	2303	2273.8	2296	87
2017-05-31 20:00:00	2295.9	2300.6	2285.9	2296.2	104
2017-05-31 20:30:00	2296.2	2300.9	2285.1	2285.3	115
2017-05-31 21:00:00	2285.2	2289.2	2278.3	2284.9	111
2017-05-31 21:30:00	2285.7	2294.6	2276.6	2283.6	153
2017-05-31 22:00:00	2283.5	2307.8	2280.3	2306.1	68
2017-05-31 22:30:00	2306	2308.7	2301.1	2304.9	57
2017-05-31 23:00:00	2304.8	2317	2301.9	2304.9	48
2017-05-31 23:30:00	2304.8	2308	2283.6	2299.8	63
2017-06-01 00:00:00	2303.5	2316.9	2298.4	2313.9	93
2017-06-01 00:30:00	2308.4	2321.2	2308.1	2319.2	40
2017-06-01 01:00:00	2319.3	2335	2311.3	2335	131
2017-06-01 01:30:00	2334.8	2370.4	2332.3	2369.4	68
2017-06-01 02:00:00	2369.9	2386.8	2352.5	2371	113
2017-06-01 02:30:00	2371.1	2382.6	2349.1	2359.9	153
2017-06-01 03:00:00	2360.1	2370.3	2349.8	2368.3	93
2017-06-01 03:30:00	2368.5	2386.2	2362.3	2376.2	83
2017-06-01 04:00:00	2375.9	2381.1	2358.1	2368.6	61
2017-06-01 04:30:00	2368.2	2402.3	2361.9	2397.1	36
2017-06-01 05:00:00	2394.7	2404.9	2375.3	2384.6	44
2017-06-01 05:30:00	2384.9	2394.5	2359	2389.5	48
2017-06-01 07:00:00	2384.2	2400.8	2377.2	2382.3	50
2017-06-01 07:30:00	2382.3	2400.1	2382.2	2395	49
2017-06-01 08:00:00	2394.9	2449.8	2394.6	2429.9	50
2017-06-01 08:30:00	2430.2	2445.6	2401	2434.4	49
2017-06-01 09:00:00	2434.4	2450	2422.9	2436.4	48
2017-06-01 09:30:00	2436.7	2447.1	2427.3	2429.3	64
2017-06-01 10:00:00	2429.6	2438.2	2403.5	2435.8	74
2017-06-01 10:30:00	2435.7	2439.1	2419.8	2431	71
2017-06-01 11:00:00	2431	2448	2419.9	2429.4	52
2017-06-01 11:30:00	2438.3	2464	2423.3	2448.5	44
2017-06-01 12:00:00	2448.5	2475.2	2446.1	2459.5	53
2017-06-01 12:30:00	2459.8	2474.2	2447.1	2450.6	63
2017-06-01 13:00:00	2450	2459	2446.1	2449.7	52
2017-06-01 13:30:00	2449.9	2468.8	2441.1	2463.8	34
2017-06-01 14:00:00	2463.4	2469	2426.8	2440.3	45
2017-06-01 14:30:00	2440.9	2459.4	2417.8	2423.3	50
2017-06-01 15:00:00	2421.9	2424.5	2378.1	2398.3	69
2017-06-01 15:30:00	2398.2	2423.7	2384	2399.2	46
2017-06-01 17:00:00	2355.9	2361.6	2319.7	2344.3	64
2017-06-01 17:30:00	2344.5	2376.2	2337.4	2371.2	41
2017-06-01 19:00:00	2373.1	2387.4	2353.1	2384.5	53
2017-06-01 19:30:00	2384.3	2387.2	2376.4	2385.7	62
2017-06-01 20:00:00	2385.9	2416.8	2382.3	2415.2	53
2017-06-01 20:30:00	2415.1	2417.6	2385.8	2409.4	70
2017-06-01 21:00:00	2411.1	2415	2389.8	2410	74
2017-06-01 21:30:00	2409.9	2415.2	2386	2401.5	54
2017-06-01 22:00:00	2401.5	2410.6	2379.3	2393	52
2017-06-01 22:30:00	2393.2	2404.6	2367.7	2392.4	45
2017-06-01 23:00:00	2392.1	2407	2375.5	2397.6	30
2017-06-01 23:30:00	2407	2419.1	2389.7	2418.4	56
2017-06-02 00:00:00	2418.4	2418.9	2395.7	2398.5	71
2017-06-02 00:30:00	2398.5	2407.6	2388.3	2403.9	93
2017-06-02 01:00:00	2403.9	2406.9	2380.5	2389.4	84
2017-06-02 01:30:00	2389.4	2414.8	2380.1	2413	81
2017-06-02 02:00:00	2413	2430.4	2404.3	2413.8	49
2017-06-02 02:30:00	2413.8	2432.8	2402.8	2425.5	74
2017-06-02 03:00:00	2425.5	2432	2411.8	2428.5	56
2017-06-02 03:30:00	2428.5	2445.7	2416.5	2441.2	81
2017-06-02 04:00:00	2441.4	2443.5	2418	2439.8	52
2017-06-02 04:30:00	2439.8	2440.6	2422.9	2429.9	98
2017-06-02 05:00:00	2431	2433	2410.3	2411.1	100
2017-06-02 05:30:00	2411.4	2436.9	2410.9	2428.2	49
2017-06-02 06:00:00	2420.5	2429	2412.6	2426.6	57
2017-06-02 06:30:00	2426.8	2438.8	2425.2	2438.2	50
2017-06-02 07:00:00	2438.2	2444.5	2428.7	2439.2	82
2017-06-02 07:30:00	2439.1	2449	2433.9	2438.2	42
2017-06-02 08:00:00	2438	2443.5	2420.2	2426.6	81
2017-06-02 08:30:00	2426.6	2434.1	2416.9	2423.8	68
2017-06-02 09:00:00	2423.8	2431.6	2416.1	2419	126
2017-06-02 09:30:00	2418.9	2440.7	2418.9	2438.1	92
2017-06-02 10:00:00	2436.6	2441.6	2425.9	2426.2	77
2017-06-02 10:30:00	2426.1	2435.7	2418.6	2419.1	104
2017-06-02 11:00:00	2419.1	2430.6	2405	2414.9	154
2017-06-02 11:30:00	2415.8	2429.5	2413.9	2428.8	73
2017-06-02 12:00:00	2426.1	2433.9	2423.8	2428.4	28
2017-06-02 12:30:00	2428.2	2435.4	2413.6	2425.1	40
2017-06-02 13:00:00	2424.8	2430.9	2406.4	2418.7	51
2017-06-02 13:30:00	2419.2	2423.7	2386.9	2389.3	77
2017-06-02 14:00:00	2389.5	2406.7	2379.4	2398.6	73
2017-06-02 14:30:00	2399	2418.6	2396.8	2406	35
2017-06-02 15:00:00	2406	2413.9	2401.6	2410.9	55
2017-06-02 15:30:00	2410.7	2425	2410.3	2424.2	32
2017-06-02 16:00:00	2424.4	2425.1	2417.5	2419	32
2017-06-02 16:30:00	2419.2	2436.9	2417.1	2425.2	61
2017-06-02 17:00:00	2425.9	2426.2	2398.7	2400	55
2017-06-02 17:30:00	2400	2426.8	2391.6	2421.4	64
2017-06-02 18:00:00	2421.1	2429.9	2413.4	2422	78
2017-06-02 18:30:00	2422	2425.3	2403.6	2419.4	103
2017-06-02 19:00:00	2419.6	2424.8	2410.2	2415.8	78
2017-06-02 19:30:00	2415.9	2419.5	2404.4	2415.6	68
2017-06-02 20:00:00	2415.4	2425.9	2411.7	2425.5	31
2017-06-02 20:30:00	2425.7	2436.3	2419.9	2429.9	35
2017-06-04 21:00:00	2505.1	2518.3	2503.1	2503.8	28
2017-06-04 21:30:00	2506.3	2525.9	2506.3	2511.2	12
2017-06-04 22:00:00	2510.3	2518.2	2500.8	2518	36
2017-06-04 22:30:00	2518.2	2524.9	2514.3	2524.1	16
2017-06-04 23:00:00	2523.6	2531.2	2519.7	2531	79
2017-06-04 23:30:00	2530.7	2536.9	2517.5	2523.1	52
2017-06-05 00:00:00	2523.5	2535.7	2518.2	2528.1	37
2017-06-05 00:30:00	2528.1	2547.4	2523.3	2546.8	27
